Codi IDESCAT,Codi INE,Municipi,Codi Comarca 2023,Comarca 2023,Codi Província,Província,Àmbit funcional,Any,Iniciats HPO,Acabats HPO,Longitud Municipi,Latitud Municipi,Georeferència Municipi
251425,25142,Montoliu de Lleida,33,Segrià,25,Lleida,Ponent,2019,0,0,0.588368512,41.56015082,POINT (0.588368512 41.56015082)
081509,08150,Orís,24,Osona,08,Barcelona,Comarques Centrals,2004,0,0,2.239282559,42.05822395,POINT (2.239282559 42.05822395)
252075,25207,Solsona,35,Solsonès,25,Lleida,Comarques Centrals,2004,1,45,1.517179245,41.99466233,POINT (1.517179245 41.99466233)
251581,25158,"Palau d'Anglesola, el",27,Pla d'Urgell,25,Lleida,Ponent,2009,0,0,0.880824357,41.65164643,POINT (0.880824357 41.65164643)
251826,25182,Puigverd de Lleida,33,Segrià,25,Lleida,Ponent,2004,0,0,0.733536105,41.54370384,POINT (0.733536105 41.54370384)
431384,43138,Santa Bàrbara,22,Montsià,43,Tarragona,Terres de l'Ebre,2019,0,0,0.492828019,40.71434449,POINT (0.492828019 40.71434449)
171827,17182,Santa Llogaia d'Àlguema,02,Alt Empordà,17,Girona,Comarques Gironines,2019,0,0,2.953125695,42.23400499,POINT (2.953125695 42.23400499)
430192,43019,Ascó,30,Ribera d'Ebre,43,Tarragona,Terres de l'Ebre,2023,0,0,0.567111344,41.18090134,POINT (0.567111344 41.18090134)
430568,43056,"Fatarella, la",37,Terra Alta,43,Tarragona,Terres de l'Ebre,2017,0,0,0.473149679,41.16234027,POINT (0.473149679 41.16234027)
431763,43176,Vimbodí i Poblet,16,Conca de Barberà,43,Tarragona,Camp de Tarragona,2003,0,0,1.051107112,41.400326,POINT (1.051107112 41.400326)
171735,17173,Sant Martí Vell,20,Gironès,17,Girona,Comarques Gironines,2002,0,0,2.931303885,42.01981256,POINT (2.931303885 42.01981256)
081069,08106,Llinars del Vallès,41,Vallès Oriental,08,Barcelona,Metropolità,2023,0,0,2.404620012,41.63915185,POINT (2.404620012 41.63915185)
081350,08135,Montmeló,41,Vallès Oriental,08,Barcelona,Metropolità,2008,0,24,2.247898536,41.55151721,POINT (2.247898536 41.55151721)
080497,08049,Casserres,14,Berguedà,08,Barcelona,Comarques Centrals,2022,0,0,1.841287149,42.0143601,POINT (1.841287149 42.0143601)
431649,43164,Vespella de Gaià,36,Tarragonès,43,Tarragona,Camp de Tarragona,2010,0,0,1.362829038,41.19553911,POINT (1.362829038 41.19553911)
171390,17139,"Preses, les",19,Garrotxa,17,Girona,Comarques Gironines,2016,0,0,2.460804364,42.14215674,POINT (2.460804364 42.14215674)
170182,17018,Bellcaire d'Empordà,10,Baix Empordà,17,Girona,Comarques Gironines,2009,0,0,3.094515204,42.08101115,POINT (3.094515204 42.08101115)
252398,25239,"Valls de Valira, les",04,Alt Urgell,25,Lleida,Alt Pirineu i Aran,2011,0,0,1.456737734,42.37908342,POINT (1.456737734 42.37908342)
171833,17183,Sant Aniol de Finestres,19,Garrotxa,17,Girona,Comarques Gironines,2010,0,0,2.614430985,42.06286032,POINT (2.614430985 42.06286032)
170025,17002,Aiguaviva,20,Gironès,17,Girona,Comarques Gironines,2019,0,0,2.762375415,41.93808642,POINT (2.762375415 41.93808642)
081154,08115,Martorelles,41,Vallès Oriental,08,Barcelona,Metropolità,2008,0,0,2.242767079,41.52570389,POINT (2.242767079 41.52570389)
439057,43905,Salou,36,Tarragonès,43,Tarragona,Camp de Tarragona,2009,117,158,1.133565772,41.08117674,POINT (1.133565772 41.08117674)
082457,08245,Santa Coloma de Gramenet,13,Barcelonès,08,Barcelona,Metropolità,2015,0,0,2.207934468,41.45214935,POINT (2.207934468 41.45214935)
252304,25230,Torregrossa,27,Pla d'Urgell,25,Lleida,Ponent,2011,0,0,0.831905372,41.58011517,POINT (0.831905372 41.58011517)
081666,08166,"Pobla de Lillet, la",14,Berguedà,08,Barcelona,Comarques Centrals,2022,0,0,1.974683055,42.24338043,POINT (1.974683055 42.24338043)
431732,43173,"Vilella Alta, la",29,Priorat,43,Tarragona,Camp de Tarragona,2003,0,0,0.781334275,41.22464309,POINT (0.781334275 41.22464309)
082172,08217,Sant Joan Despí,11,Baix Llobregat,08,Barcelona,Metropolità,2009,44,117,2.054954782,41.36782167,POINT (2.054954782 41.36782167)
430884,43088,Montbrió del Camp,08,Baix Camp,43,Tarragona,Camp de Tarragona,2018,0,0,1.003792637,41.12068106,POINT (1.003792637 41.12068106)
080850,08085,Font-rubí,03,Alt Penedès,08,Barcelona,Penedès,2008,0,0,1.651028415,41.41394001,POINT (1.651028415 41.41394001)
250208,25020,Almatret,33,Segrià,25,Lleida,Ponent,2010,0,0,0.42358212,41.30556557,POINT (0.42358212 41.30556557)
081458,08145,Olèrdola,03,Alt Penedès,08,Barcelona,Penedès,2007,0,0,1.721133883,41.32101847,POINT (1.721133883 41.32101847)
170144,17014,"Vajol, la",02,Alt Empordà,17,Girona,Comarques Gironines,2005,0,0,2.800342985,42.40378073,POINT (2.800342985 42.40378073)
430477,43047,Constantí,36,Tarragonès,43,Tarragona,Camp de Tarragona,2014,0,0,1.213727473,41.15308728,POINT (1.213727473 41.15308728)
081897,08189,Sant Pere Sallavinera,06,Anoia,08,Barcelona,Comarques Centrals,2007,0,0,1.572465286,41.73652419,POINT (1.572465286 41.73652419)
171328,17132,Peralada,02,Alt Empordà,17,Girona,Comarques Gironines,2008,0,0,3.00798995,42.30792626,POINT (3.00798995 42.30792626)
080095,08009,Argentona,21,Maresme,08,Barcelona,Metropolità,2008,0,0,2.400515899,41.55564404,POINT (2.400515899 41.55564404)
081629,08162,"Hostalets de Pierola, els",06,Anoia,08,Barcelona,Penedès,2004,0,0,1.770752125,41.53379831,POINT (1.770752125 41.53379831)
082981,08298,Vic,24,Osona,08,Barcelona,Comarques Centrals,2004,200,52,2.254264193,41.92996761,POINT (2.254264193 41.92996761)
089030,08903,Sant Julià de Cerdanyola,14,Berguedà,08,Barcelona,Comarques Centrals,2019,0,0,1.892917871,42.22384293,POINT (1.892917871 42.22384293)
250061,25006,"Albagés, l'",18,Garrigues,25,Lleida,Ponent,2023,0,0,0.739237187,41.44879641,POINT (0.739237187 41.44879641)
251403,25140,Montferrer i Castellbò,04,Alt Urgell,25,Lleida,Alt Pirineu i Aran,2011,0,0,1.428016981,42.34127089,POINT (1.428016981 42.34127089)
082802,08280,Tavertet,24,Osona,08,Barcelona,Comarques Centrals,2018,0,0,2.418462997,41.99679492,POINT (2.418462997 41.99679492)
250772,25077,Coll de Nargó,04,Alt Urgell,25,Lleida,Alt Pirineu i Aran,2003,0,0,1.315645723,42.17351957,POINT (1.315645723 42.17351957)
080847,08084,Fonollosa,07,Bages,08,Barcelona,Comarques Centrals,2021,0,0,1.668695995,41.76293413,POINT (1.668695995 41.76293413)
082896,08289,Torrelles de Llobregat,11,Baix Llobregat,08,Barcelona,Metropolità,2022,0,0,1.981109195,41.35904782,POINT (1.981109195 41.35904782)
431460,43146,Senan,16,Conca de Barberà,43,Tarragona,Camp de Tarragona,2005,0,0,1.088271595,41.46993046,POINT (1.088271595 41.46993046)
430398,43039,Capafonts,08,Baix Camp,43,Tarragona,Camp de Tarragona,2020,0,0,1.027284083,41.2955744,POINT (1.027284083 41.2955744)
250946,25094,Foradada,23,Noguera,25,Lleida,Ponent,2018,0,0,1.012813872,41.87715685,POINT (1.012813872 41.87715685)
171680,17168,Sant Joan de Mollet,20,Gironès,17,Girona,Comarques Gironines,2018,0,0,2.942815805,42.04581194,POINT (2.942815805 42.04581194)
431397,43139,Santa Coloma de Queralt,16,Conca de Barberà,43,Tarragona,Camp de Tarragona,2010,0,2,1.38330159,41.53238304,POINT (1.38330159 41.53238304)
251459,25145,Nalec,38,Urgell,25,Lleida,Ponent,2003,0,0,1.115201518,41.55982565,POINT (1.115201518 41.55982565)
250058,25005,Alàs i Cerc,04,Alt Urgell,25,Lleida,Alt Pirineu i Aran,2014,0,0,1.508172662,42.35162992,POINT (1.508172662 42.35162992)
171886,17188,"Selva de Mar, la",02,Alt Empordà,17,Girona,Comarques Gironines,2019,0,0,3.186985848,42.32447472,POINT (3.186985848 42.32447472)
251431,25143,Montornès de Segarra,32,Segarra,25,Lleida,Ponent,2013,0,0,1.230695659,41.60106555,POINT (1.230695659 41.60106555)
080752,08075,Dosrius,21,Maresme,08,Barcelona,Metropolità,2003,0,0,2.405853754,41.59467541,POINT (2.405853754 41.59467541)
171181,17118,Palamós,10,Baix Empordà,17,Girona,Comarques Gironines,2013,0,0,3.129581349,41.84666081,POINT (3.129581349 41.84666081)
431080,43108,"Pla de Santa Maria, el",01,Alt Camp,43,Tarragona,Camp de Tarragona,2006,35,0,1.288826246,41.36535634,POINT (1.288826246 41.36535634)
082346,08234,Sant Pere de Vilamajor,41,Vallès Oriental,08,Barcelona,Metropolità,2022,0,0,2.390629567,41.68501897,POINT (2.390629567 41.68501897)
251364,25136,"Molsosa, la",35,Solsonès,25,Lleida,Comarques Centrals,2023,0,0,1.541023401,41.78327794,POINT (1.541023401 41.78327794)
081859,08185,Rubió,06,Anoia,08,Barcelona,Penedès,2005,0,0,1.570183864,41.64464409,POINT (1.570183864 41.64464409)
170792,17079,Girona,20,Gironès,17,Girona,Comarques Gironines,2003,16,42,2.824865628,41.98315544,POINT (2.824865628 41.98315544)
080082,08008,Argençola,06,Anoia,08,Barcelona,Penedès,2009,0,0,1.444155159,41.59753198,POINT (1.444155159 41.59753198)
081923,08192,Santpedor,07,Bages,08,Barcelona,Comarques Centrals,2014,0,0,1.839177662,41.78327337,POINT (1.839177662 41.78327337)
170736,17073,Fornells de la Selva,20,Gironès,17,Girona,Comarques Gironines,2011,0,0,2.810456867,41.93462692,POINT (2.810456867 41.93462692)
250254,25025,Naut Aran,39,Val d'Aran,25,Lleida,Alt Pirineu i Aran,2007,0,0,0.902445048,42.70719246,POINT (0.902445048 42.70719246)
252115,25211,Sudanell,33,Segrià,25,Lleida,Ponent,2016,0,0,0.56712494,41.55769135,POINT (0.56712494 41.55769135)
430461,43046,Conesa,16,Conca de Barberà,43,Tarragona,Camp de Tarragona,2018,0,0,1.291294091,41.51860535,POINT (1.291294091 41.51860535)
259046,25904,Castell de Mur,25,Pallars Jussà,25,Lleida,Alt Pirineu i Aran,2012,0,0,0.87642989,42.09165825,POINT (0.87642989 42.09165825)
082166,08216,Sant Jaume de Frontanyà,14,Berguedà,08,Barcelona,Comarques Centrals,2014,0,0,2.025486574,42.18641639,POINT (2.025486574 42.18641639)
250273,25027,Anglesola,38,Urgell,25,Lleida,Ponent,2008,0,0,1.081418917,41.65899697,POINT (1.081418917 41.65899697)
170059,17005,"Far d'Empordà, el",02,Alt Empordà,17,Girona,Comarques Gironines,2010,0,0,2.996371933,42.25194737,POINT (2.996371933 42.25194737)
171289,17128,Pau,02,Alt Empordà,17,Girona,Comarques Gironines,2015,0,0,3.11688172,42.31623673,POINT (3.1168817 42.31623673)
252228,25222,Tiurana,23,Noguera,25,Lleida,Ponent,2009,0,0,1.256157847,41.97501877,POINT (1.256157847 41.97501877)
082191,08219,Vilassar de Mar,21,Maresme,08,Barcelona,Metropolità,2020,0,0,2.392486809,41.50238859,POINT (2.392486809 41.50238859)
081363,08136,Montornès del Vallès,41,Vallès Oriental,08,Barcelona,Metropolità,2012,0,0,2.267313544,41.54526095,POINT (2.267313544 41.54526095)
252555,25255,Vinaixa,18,Garrigues,25,Lleida,Ponent,2006,0,0,0.975099399,41.42842162,POINT (0.975099399 41.42842162)
081944,08194,Sant Adrià de Besòs,13,Barcelonès,08,Barcelona,Metropolità,2012,2,424,2.217787409,41.43006742,POINT (2.217787409 41.43006742)
431747,43174,"Vilella Baixa, la",29,Priorat,43,Tarragona,Camp de Tarragona,2023,0,0,0.761861618,41.22055919,POINT (0.761861618 41.22055919)
081691,08169,"Prat de Llobregat, el",11,Baix Llobregat,08,Barcelona,Metropolità,2004,0,69,2.093044846,41.33073627,POINT (2.093044846 41.33073627)
080386,08038,Callús,07,Bages,08,Barcelona,Comarques Centrals,2010,0,0,1.783871713,41.78124073,POINT (1.783871713 41.78124073)
080425,08042,Cànoves i Samalús,41,Vallès Oriental,08,Barcelona,Metropolità,2008,0,0,2.352943715,41.69391937,POINT (2.352943715 41.69391937)
431495,43149,Tivenys,09,Baix Ebre,43,Tarragona,Terres de l'Ebre,2005,0,0,0.512315345,40.90752993,POINT (0.512315345 40.90752993)
080235,08023,Bigues i Riells del Fai,41,Vallès Oriental,08,Barcelona,Metropolità,2013,0,0,2.208271917,41.67932227,POINT (2.208271917 41.67932227)
170887,17088,Lladó,02,Alt Empordà,17,Girona,Comarques Gironines,2009,0,0,2.813404691,42.24769882,POINT (2.813404691 42.24769882)
430017,43001,Aiguamúrcia,01,Alt Camp,43,Tarragona,Camp de Tarragona,2002,0,0,1.363104482,41.34655112,POINT (1.363104482 41.34655112)
250851,25085,Estaràs,32,Segarra,25,Lleida,Ponent,2020,0,0,1.378411547,41.69196075,POINT (1.378411547 41.69196075)
250485,25048,Bell-lloc d'Urgell,27,Pla d'Urgell,25,Lleida,Ponent,2003,0,0,0.779505499,41.63002203,POINT (0.779505499 41.63002203)
250931,25093,Fondarella,27,Pla d'Urgell,25,Lleida,Ponent,2018,0,0,0.873515184,41.63464248,POINT (0.873515184 41.63464248)
431649,43164,Vespella de Gaià,36,Tarragonès,43,Tarragona,Camp de Tarragona,2009,0,0,1.362829038,41.19553911,POINT (1.362829038 41.19553911)
172253,17225,Vilamacolum,02,Alt Empordà,17,Girona,Comarques Gironines,2020,0,0,3.056959228,42.19658005,POINT (3.056959228 42.19658005)
170353,17035,Camós,28,Pla de l'Estany,17,Girona,Comarques Gironines,2013,0,0,2.768048383,42.09382295,POINT (2.768048383 42.09382295)
170926,17092,Llançà,02,Alt Empordà,17,Girona,Comarques Gironines,2023,0,0,3.150763207,42.36201125,POINT (3.150763207 42.36201125)
089024,08902,Vilanova del Vallès,41,Vallès Oriental,08,Barcelona,Metropolità,2004,0,0,2.288998615,41.55405656,POINT (2.288998615 41.55405656)
250292,25029,Arbeca,18,Garrigues,25,Lleida,Ponent,2023,0,0,0.924966081,41.54223831,POINT (0.924966081 41.54223831)
430332,43033,Botarell,08,Baix Camp,43,Tarragona,Camp de Tarragona,2008,3,0,0.988701528,41.13618814,POINT (0.988701528 41.13618814)
171870,17187,"Saus, Camallera i Llampaies",02,Alt Empordà,17,Girona,Comarques Gironines,2007,0,0,2.963730612,42.12326353,POINT (2.963730612 42.12326353)
251023,25102,"Granja d'Escarp, la",33,Segrià,25,Lleida,Ponent,2019,0,0,0.352158006,41.41837797,POINT (0.352158006 41.41837797)
431359,43135,Salomó,36,Tarragonès,43,Tarragona,Camp de Tarragona,2008,0,0,1.374788777,41.22901123,POINT (1.374788777 41.22901123)
170789,17078,Ger,15,Cerdanya,17,Girona,Alt Pirineu i Aran,2021,0,0,1.845525258,42.41062854,POINT (1.845525258 42.41062854)
171371,17137,Porqueres,28,Pla de l'Estany,17,Girona,Comarques Gironines,2016,0,0,2.778059867,42.10430702,POINT (2.778059867 42.10430702)
259059,25905,Ribera d'Ondara,32,Segarra,25,Lleida,Ponent,2002,0,0,1.341908077,41.62771708,POINT (1.341908077 41.62771708)
080403,08040,Canet de Mar,21,Maresme,08,Barcelona,Metropolità,2019,0,0,2.582425003,41.58848471,POINT (2.582425003 41.58848471)
080804,08080,Fígols,14,Berguedà,08,Barcelona,Comarques Centrals,2002,0,0,1.836761574,42.18100615,POINT (1.836761574 42.18100615)
171371,17137,Porqueres,28,Pla de l'Estany,17,Girona,Comarques Gironines,2023,0,0,2.778059867,42.10430702,POINT (2.778059867 42.10430702)
081672,08167,Polinyà,40,Vallès Occidental,08,Barcelona,Metropolità,2016,16,0,2.156245284,41.55760939,POINT (2.156245284 41.55760939)
431536,43153,Torredembarra,36,Tarragonès,43,Tarragona,Camp de Tarragona,2018,0,0,1.396064236,41.14606579,POINT (1.396064236 41.14606579)
250306,25030,"Pont de Bar, el",04,Alt Urgell,25,Lleida,Alt Pirineu i Aran,2013,0,0,1.605152752,42.37221301,POINT (1.605152752 42.37221301)
082824,08282,Tiana,21,Maresme,08,Barcelona,Metropolità,2009,0,52,2.269019357,41.48172848,POINT (2.269019357 41.48172848)
430326,43032,Bot,37,Terra Alta,43,Tarragona,Terres de l'Ebre,2021,0,0,0.384843145,41.00896452,POINT (0.384843145 41.00896452)
170963,17096,"Llosses, les",31,Ripollès,17,Girona,Comarques Gironines,2019,0,0,2.119950002,42.15094845,POINT (2.119950002 42.15094845)
431205,43120,Querol,01,Alt Camp,43,Tarragona,Camp de Tarragona,2014,0,0,1.397736804,41.42331134,POINT (1.397736804 41.42331134)
251641,25164,Penelles,23,Noguera,25,Lleida,Ponent,2010,9,0,0.965598414,41.75797244,POINT (0.965598414 41.75797244)
251930,25193,Sant Llorenç de Morunys,35,Solsonès,25,Lleida,Comarques Centrals,2017,0,0,1.590910882,42.13724558,POINT (1.590910882 42.13724558)
171851,17185,Sant Joan les Fonts,19,Garrotxa,17,Girona,Comarques Gironines,2009,0,27,2.511051067,42.21265049,POINT (2.511051067 42.21265049)
171693,17169,Sant Julià de Ramis,20,Gironès,17,Girona,Comarques Gironines,2005,21,0,2.839385619,42.03465426,POINT (2.839385619 42.03465426)
089030,08903,Sant Julià de Cerdanyola,14,Berguedà,08,Barcelona,Comarques Centrals,2006,0,0,1.892917871,42.22384293,POINT (1.892917871 42.22384293)
170741,17074,Fortià,02,Alt Empordà,17,Girona,Comarques Gironines,2019,0,0,3.040426933,42.24243421,POINT (3.040426933 42.24243421)
251348,25134,Menàrguens,23,Noguera,25,Lleida,Ponent,2021,0,0,0.743889689,41.72913882,POINT (0.743889689 41.72913882)
082331,08233,Sant Pere de Torelló,24,Osona,08,Barcelona,Comarques Centrals,2017,0,0,2.29610097,42.07549518,POINT (2.29610097 42.07549518)
082606,08260,Santa Perpètua de Mogoda,40,Vallès Occidental,08,Barcelona,Metropolità,2022,0,83,2.183444726,41.53457583,POINT (2.183444726 41.53457583)
080902,08090,Gaià,07,Bages,08,Barcelona,Comarques Centrals,2023,0,0,1.925435009,41.91652923,POINT (1.925435009 41.91652923)
082573,08257,Santa Maria de Miralles,06,Anoia,08,Barcelona,Penedès,2005,0,0,1.525443659,41.51803535,POINT (1.525443659 41.51803535)
170767,17076,Garrigoles,10,Baix Empordà,17,Girona,Comarques Gironines,2004,0,0,3.030486814,42.10721936,POINT (3.030486814 42.10721936)
251253,25125,Llardecans,33,Segrià,25,Lleida,Ponent,2018,0,0,0.550502483,41.37409493,POINT (0.550502483 41.37409493)
431299,43129,Riudoms,08,Baix Camp,43,Tarragona,Camp de Tarragona,2018,0,0,1.050870857,41.1376834,POINT (1.050870857 41.1376834)
430069,43006,Aldover,09,Baix Ebre,43,Tarragona,Terres de l'Ebre,2014,0,0,0.500003865,40.87979172,POINT (0.500003865 40.87979172)
080484,08048,Carme,06,Anoia,08,Barcelona,Penedès,2013,0,0,1.62304521,41.53089786,POINT (1.62304521 41.53089786)
431251,43125,Riba-roja d'Ebre,30,Ribera d'Ebre,43,Tarragona,Terres de l'Ebre,2007,0,0,0.487657559,41.25092506,POINT (0.487657559 41.25092506)
251462,25146,Navès,35,Solsonès,25,Lleida,Comarques Centrals,2011,0,0,1.636754845,41.99226914,POINT (1.636754845 41.99226914)
081094,08109,Lluçà,43,Lluçanès,08,Barcelona,Comarques Centrals,2021,0,0,2.073264042,42.06808229,POINT (2.073264042 42.06808229)
250680,25068,Castellnou de Seana,27,Pla d'Urgell,25,Lleida,Ponent,2020,0,0,0.971241769,41.64822014,POINT (0.971241769 41.64822014)
170545,17054,Colera,02,Alt Empordà,17,Girona,Comarques Gironines,2006,0,0,3.150655224,42.40388031,POINT (3.150655224 42.40388031)
083067,08306,Vilalba Sasserra,41,Vallès Oriental,08,Barcelona,Metropolità,2010,0,0,2.44112064,41.65285857,POINT (2.44112064 41.65285857)
170741,17074,Fortià,02,Alt Empordà,17,Girona,Comarques Gironines,2016,0,0,3.040426933,42.24243421,POINT (3.040426933 42.24243421)
431248,43124,"Riba, la",01,Alt Camp,43,Tarragona,Camp de Tarragona,2015,0,0,1.177776121,41.31833693,POINT (1.177776121 41.31833693)
171352,17135,Pont de Molins,02,Alt Empordà,17,Girona,Comarques Gironines,2006,0,0,2.925538693,42.31464308,POINT (2.925538693 42.31464308)
082652,08265,Sant Vicenç de Torelló,24,Osona,08,Barcelona,Comarques Centrals,2018,0,0,2.274015277,42.06260072,POINT (2.274015277 42.06260072)
170268,17026,Borrassà,02,Alt Empordà,17,Girona,Comarques Gironines,2007,0,0,2.926166502,42.22305885,POINT (2.926166502 42.22305885)
252424,25242,Verdú,38,Urgell,25,Lleida,Ponent,2012,0,0,1.142859787,41.61058522,POINT (1.142859787 41.61058522)
080082,08008,Argençola,06,Anoia,08,Barcelona,Penedès,2018,0,0,1.444155159,41.59753198,POINT (1.444155159 41.59753198)
082114,08211,Sant Feliu de Llobregat,11,Baix Llobregat,08,Barcelona,Metropolità,2017,9,0,2.046230144,41.38195325,POINT (2.046230144 41.38195325)
439060,43906,"Ampolla, l'",09,Baix Ebre,43,Tarragona,Terres de l'Ebre,2020,0,0,0.714340607,40.8142068,POINT (0.714340607 40.8142068)
170773,17077,Garriguella,02,Alt Empordà,17,Girona,Comarques Gironines,2005,0,0,3.064692114,42.34451252,POINT (3.064692114 42.34451252)
080790,08079,"Estany, l'",42,Moianès,08,Barcelona,Comarques Centrals,2018,0,0,2.112454961,41.86860715,POINT (2.112454961 41.86860715)
172116,17211,Verges,10,Baix Empordà,17,Girona,Comarques Gironines,2020,0,0,3.046671526,42.06043381,POINT (3.046671526 42.06043381)
171539,17153,Rupià,10,Baix Empordà,17,Girona,Comarques Gironines,2016,0,0,3.01064762,42.02043561,POINT (3.0106476 42.02043561)
250984,25098,Gavet de la Conca,25,Pallars Jussà,25,Lleida,Alt Pirineu i Aran,2022,0,0,0.920462441,42.12318799,POINT (0.920462441 42.12318799)
430770,43077,Mas de Barberans,22,Montsià,43,Tarragona,Terres de l'Ebre,2009,0,0,0.37387819,40.73566675,POINT (0.37387819 40.73566675)
171058,17105,Mieres,19,Garrotxa,17,Girona,Comarques Gironines,2005,0,0,2.639889942,42.12416017,POINT (2.639889942 42.12416017)
430944,43094,Móra la Nova,30,Ribera d'Ebre,43,Tarragona,Terres de l'Ebre,2009,0,0,0.650840627,41.10014239,POINT (0.650840627 41.10014239)
430640,43064,Gandesa,37,Terra Alta,43,Tarragona,Terres de l'Ebre,2006,0,0,0.439107295,41.05208342,POINT (0.439107295 41.05208342)
081154,08115,Martorelles,41,Vallès Oriental,08,Barcelona,Metropolità,2021,0,0,2.242767079,41.52570389,POINT (2.242767079 41.52570389)
251749,25174,"Portella, la",33,Segrià,25,Lleida,Ponent,2015,0,0,0.639175932,41.73963592,POINT (0.639175932 41.73963592)
251930,25193,Sant Llorenç de Morunys,35,Solsonès,25,Lleida,Comarques Centrals,2011,0,0,1.590910882,42.13724558,POINT (1.590910882 42.13724558)
081192,08119,Masquefa,06,Anoia,08,Barcelona,Penedès,2022,0,0,1.81185265,41.50189427,POINT (1.81185265 41.50189427)
171002,17100,Masarac,02,Alt Empordà,17,Girona,Comarques Gironines,2006,0,0,2.972460262,42.3509675,POINT (2.972460262 42.3509675)
250485,25048,Bell-lloc d'Urgell,27,Pla d'Urgell,25,Lleida,Ponent,2018,0,0,0.779505499,41.63002203,POINT (0.779505499 41.63002203)
250557,25055,Biosca,35,Solsonès,25,Lleida,Comarques Centrals,2002,0,0,1.358077757,41.84163239,POINT (1.358077757 41.84163239)
080706,08070,Collsuspina,42,Moianès,08,Barcelona,Comarques Centrals,2007,0,0,2.175314238,41.82579764,POINT (2.175314238 41.82579764)
250740,25074,Ciutadilla,38,Urgell,25,Lleida,Ponent,2002,0,0,1.138813382,41.56160701,POINT (1.138813382 41.56160701)
172039,17203,Ultramort,10,Baix Empordà,17,Girona,Comarques Gironines,2015,0,0,3.034511785,42.03664273,POINT (3.034511785 42.03664273)
250772,25077,Coll de Nargó,04,Alt Urgell,25,Lleida,Alt Pirineu i Aran,2020,0,0,1.315645723,42.17351957,POINT (1.315645723 42.17351957)
172060,17206,Urús,15,Cerdanya,17,Girona,Alt Pirineu i Aran,2019,0,0,1.852098708,42.35063439,POINT (1.852098708 42.35063439)
089024,08902,Vilanova del Vallès,41,Vallès Oriental,08,Barcelona,Metropolità,2013,0,0,2.288998615,41.55405656,POINT (2.288998615 41.55405656)
250208,25020,Almatret,33,Segrià,25,Lleida,Ponent,2016,0,0,0.42358212,41.30556557,POINT (0.42358212 41.30556557)
171143,17114,Olot,19,Garrotxa,17,Girona,Comarques Gironines,2007,10,3,2.484354623,42.18318266,POINT (2.484354623 42.18318266)
082264,08226,Sant Martí de Tous,06,Anoia,08,Barcelona,Penedès,2015,0,0,1.523004887,41.5606001,POINT (1.523004887 41.5606001)
171557,17155,Salt,20,Gironès,17,Girona,Comarques Gironines,2015,0,0,2.792056075,41.97505395,POINT (2.792056075 41.97505395)
171289,17128,Pau,02,Alt Empordà,17,Girona,Comarques Gironines,2012,0,0,3.11688172,42.31623673,POINT (3.1168817 42.31623673)
431251,43125,Riba-roja d'Ebre,30,Ribera d'Ebre,43,Tarragona,Terres de l'Ebre,2013,0,0,0.487657559,41.25092506,POINT (0.487657559 41.25092506)
170852,17085,Jafre,10,Baix Empordà,17,Girona,Comarques Gironines,2022,0,0,3.010759556,42.07196555,POINT (3.010759556 42.07196555)
082785,08278,Taradell,24,Osona,08,Barcelona,Comarques Centrals,2020,0,0,2.286813911,41.87381066,POINT (2.286813911 41.87381066)
082711,08271,Sobremunt,43,Lluçanès,08,Barcelona,Comarques Centrals,2013,0,0,2.166839648,42.03613271,POINT (2.166839648 42.03613271)
251305,25130,Maldà,38,Urgell,25,Lleida,Ponent,2010,0,0,1.040176789,41.55110193,POINT (1.040176789 41.55110193)
170216,17021,Beuda,19,Garrotxa,17,Girona,Comarques Gironines,2005,0,0,2.70981115,42.23712686,POINT (2.70981115 42.23712686)
431378,43137,Sant Jaume dels Domenys,12,Baix Penedès,43,Tarragona,Penedès,2011,0,0,1.559265423,41.29963282,POINT (1.559265423 41.29963282)
081115,08111,Malla,24,Osona,08,Barcelona,Comarques Centrals,2015,0,0,2.234413951,41.88658813,POINT (2.234413951 41.88658813)
083067,08306,Vilalba Sasserra,41,Vallès Oriental,08,Barcelona,Metropolità,2004,0,0,2.44112064,41.65285857,POINT (2.44112064 41.65285857)
250984,25098,Gavet de la Conca,25,Pallars Jussà,25,Lleida,Alt Pirineu i Aran,2019,0,0,0.920462441,42.12318799,POINT (0.920462441 42.12318799)
250236,25023,Alpicat,33,Segrià,25,Lleida,Ponent,2016,0,0,0.55507915,41.66636078,POINT (0.55507915 41.66636078)
080193,08019,Barcelona,13,Barcelonès,08,Barcelona,Metropolità,2010,893,944,2.177241106,41.38240539,POINT (2.177241106 41.38240539)
171735,17173,Sant Martí Vell,20,Gironès,17,Girona,Comarques Gironines,2013,0,0,2.931303885,42.01981256,POINT (2.931303885 42.01981256)
081477,08147,Olesa de Montserrat,11,Baix Llobregat,08,Barcelona,Metropolità,2004,19,0,1.893900541,41.54350594,POINT (1.893900541 41.54350594)
081878,08187,Sabadell,40,Vallès Occidental,08,Barcelona,Metropolità,2012,102,618,2.108551925,41.54637803,POINT (2.108551925 41.54637803)
430666,43066,"Garidells, els",01,Alt Camp,43,Tarragona,Camp de Tarragona,2014,0,0,1.247606439,41.20726471,POINT (1.247606439 41.20726471)
083067,08306,Vilalba Sasserra,41,Vallès Oriental,08,Barcelona,Metropolità,2005,0,0,2.44112064,41.65285857,POINT (2.44112064 41.65285857)
