Codi IDESCAT,Codi INE,Municipi,Codi Comarca 2023,Comarca 2023,Codi Província,Província,Àmbit funcional,Any,Iniciats HPO,Acabats HPO,Longitud Municipi,Latitud Municipi,Georeferència Municipi
171501,17150,Riudellots de la Selva,34,Selva,17,Girona,Comarques Gironines,2008,4,0,2.803237748,41.89319249,POINT (2.803237748 41.89319249)
251207,25120,Lleida,33,Segrià,25,Lleida,Ponent,2003,86,193,0.626842574,41.61473059,POINT (0.626842574 41.61473059)
250215,25021,Almenar,33,Segrià,25,Lleida,Ponent,2004,12,8,0.567375973,41.79806557,POINT (0.567375973 41.79806557)
081022,08102,Igualada,06,Anoia,08,Barcelona,Penedès,2023,0,2,1.617581375,41.57871621,POINT (1.617581375 41.57871621)
252516,25251,Vilanova de Segrià,33,Segrià,25,Lleida,Ponent,2009,6,0,0.618737616,41.71252913,POINT (0.618737616 41.71252913)
080771,08077,Esplugues de Llobregat,11,Baix Llobregat,08,Barcelona,Metropolità,2010,20,0,2.087992375,41.37769777,POINT (2.087992375 41.37769777)
170792,17079,Girona,20,Gironès,17,Girona,Comarques Gironines,2019,4,0,2.824865628,41.98315544,POINT (2.824865628 41.98315544)
080961,08096,Granollers,41,Vallès Oriental,08,Barcelona,Metropolità,2008,4,170,2.286822072,41.60808662,POINT (2.286822072 41.60808662)
081878,08187,Sabadell,40,Vallès Occidental,08,Barcelona,Metropolità,2023,31,104,2.108551925,41.54637803,POINT (2.108551925 41.54637803)
080155,08015,Badalona,13,Barcelonès,08,Barcelona,Metropolità,2005,112,232,2.247791638,41.45002603,POINT (2.247791638 41.45002603)
251713,25171,"Pobla de Segur, la",25,Pallars Jussà,25,Lleida,Alt Pirineu i Aran,2010,0,13,0.969082431,42.24995562,POINT (0.969082431 42.24995562)
431628,43162,Vandellòs i l'Hospitalet de l'Infant,08,Baix Camp,43,Tarragona,Camp de Tarragona,2008,97,0,0.831528354,41.01992442,POINT (0.831528354 41.01992442)
430022,43002,Albinyana,12,Baix Penedès,43,Tarragona,Penedès,2010,0,8,1.486184747,41.24563253,POINT (1.486184747 41.24563253)
171616,17161,Sant Feliu de Pallerols,19,Garrotxa,17,Girona,Comarques Gironines,2007,18,0,2.50747617,42.0754392,POINT (2.50747617 42.0754392)
081249,08124,Mollet del Vallès,41,Vallès Oriental,08,Barcelona,Metropolità,2010,90,0,2.210310853,41.53541184,POINT (2.210310853 41.53541184)
082520,08252,Barberà del Vallès,40,Vallès Occidental,08,Barcelona,Metropolità,2007,81,0,2.124669407,41.51579636,POINT (2.124669407 41.51579636)
082359,08235,Sant Pol de Mar,21,Maresme,08,Barcelona,Metropolità,2009,33,0,2.621160222,41.60022259,POINT (2.621160222 41.60022259)
081960,08196,Sant Andreu de la Barca,11,Baix Llobregat,08,Barcelona,Metropolità,2017,0,1,1.971403604,41.44999966,POINT (1.971403604 41.44999966)
080771,08077,Esplugues de Llobregat,11,Baix Llobregat,08,Barcelona,Metropolità,2019,0,1,2.087992375,41.37769777,POINT (2.087992375 41.37769777)
083054,08305,Vilafranca del Penedès,03,Alt Penedès,08,Barcelona,Penedès,2022,4,0,1.697222865,41.34649761,POINT (1.697222865 41.34649761)
251207,25120,Lleida,33,Segrià,25,Lleida,Ponent,2011,19,378,0.626842574,41.61473059,POINT (0.626842574 41.61473059)
170675,17067,Flaçà,20,Gironès,17,Girona,Comarques Gironines,2002,0,12,2.958136746,42.0470974,POINT (2.958136746 42.0470974)
250582,25058,"Borges Blanques, les",18,Garrigues,25,Lleida,Ponent,2005,6,0,0.86916301,41.5206285,POINT (0.86916301 41.5206285)
430939,43093,Móra d'Ebre,30,Ribera d'Ebre,43,Tarragona,Terres de l'Ebre,2009,79,0,0.641767088,41.09314292,POINT (0.641767088 41.09314292)
082264,08226,Sant Martí de Tous,06,Anoia,08,Barcelona,Penedès,2003,14,0,1.523004887,41.5606001,POINT (1.523004887 41.5606001)
080291,08029,Cabrera de Mar,21,Maresme,08,Barcelona,Metropolità,2020,0,24,2.393308926,41.52601029,POINT (2.393308926 41.52601029)
172121,17212,Vidrà,24,Osona,17,Girona,Comarques Centrals,2005,0,8,2.309780855,42.12273222,POINT (2.309780855 42.12273222)
170366,17036,Campdevànol,31,Ripollès,17,Girona,Comarques Gironines,2005,15,0,2.168005107,42.22340907,POINT (2.168005107 42.22340907)
081976,08197,Sant Andreu de Llavaneres,21,Maresme,08,Barcelona,Metropolità,2023,51,0,2.483347205,41.57445867,POINT (2.483347205 41.57445867)
081402,08140,Navarcles,07,Bages,08,Barcelona,Comarques Centrals,2010,23,0,1.903759781,41.75162689,POINT (1.903759781 41.75162689)
431166,43116,Prades,08,Baix Camp,43,Tarragona,Camp de Tarragona,2016,2,0,0.988191149,41.3097941,POINT (0.988191149 41.3097941)
081691,08169,"Prat de Llobregat, el",11,Baix Llobregat,08,Barcelona,Metropolità,2017,152,48,2.093044846,41.33073627,POINT (2.093044846 41.33073627)
251266,25126,Llavorsí,26,Pallars Sobirà,25,Lleida,Alt Pirineu i Aran,2004,8,0,1.208870332,42.49746019,POINT (1.208870332 42.49746019)
080312,08031,Calaf,06,Anoia,08,Barcelona,Comarques Centrals,2008,0,76,1.511278933,41.73406648,POINT (1.511278933 41.73406648)
081265,08126,Montgat,21,Maresme,08,Barcelona,Metropolità,2019,77,0,2.278681615,41.4669452,POINT (2.278681615 41.4669452)
080996,08099,Guardiola de Berguedà,14,Berguedà,08,Barcelona,Comarques Centrals,2009,49,0,1.878810946,42.23322071,POINT (1.878810946 42.23322071)
081363,08136,Montornès del Vallès,41,Vallès Oriental,08,Barcelona,Metropolità,2009,0,35,2.267313544,41.54526095,POINT (2.267313544 41.54526095)
170209,17020,Bescanó,20,Gironès,17,Girona,Comarques Gironines,2003,2,0,2.743365182,41.96540335,POINT (2.743365182 41.96540335)
080155,08015,Badalona,13,Barcelonès,08,Barcelona,Metropolità,2002,316,14,2.247791638,41.45002603,POINT (2.247791638 41.45002603)
439057,43905,Salou,36,Tarragonès,43,Tarragona,Camp de Tarragona,2011,119,75,1.133565772,41.08117674,POINT (1.133565772 41.08117674)
251207,25120,Lleida,33,Segrià,25,Lleida,Ponent,2021,0,46,0.626842574,41.61473059,POINT (0.626842574 41.61473059)
430542,43054,"Espluga de Francolí, l'",16,Conca de Barberà,43,Tarragona,Camp de Tarragona,2006,51,0,1.104490009,41.39637103,POINT (1.104490009 41.39637103)
080155,08015,Badalona,13,Barcelonès,08,Barcelona,Metropolità,2021,19,24,2.247791638,41.45002603,POINT (2.247791638 41.45002603)
082613,08261,Santa Susanna,21,Maresme,08,Barcelona,Metropolità,2003,0,1,2.707068724,41.63550377,POINT (2.707068724 41.63550377)
082021,08202,Sant Celoni,41,Vallès Oriental,08,Barcelona,Metropolità,2006,36,14,2.49251912,41.68996299,POINT (2.49251912 41.68996299)
172235,17223,Vilajuïga,02,Alt Empordà,17,Girona,Comarques Gironines,2003,4,0,3.094145391,42.3274526,POINT (3.094145391 42.3274526)
082457,08245,Santa Coloma de Gramenet,13,Barcelonès,08,Barcelona,Metropolità,2003,56,0,2.207934468,41.45214935,POINT (2.207934468 41.45214935)
170715,17071,Fontcoberta,28,Pla de l'Estany,17,Girona,Comarques Gironines,2008,24,0,2.789517726,42.14286976,POINT (2.789517726 42.14286976)
082508,08250,Santa Margarida de Montbui,06,Anoia,08,Barcelona,Penedès,2008,60,0,1.608065901,41.57382772,POINT (1.608065901 41.57382772)
081878,08187,Sabadell,40,Vallès Occidental,08,Barcelona,Metropolità,2019,74,15,2.108551925,41.54637803,POINT (2.108551925 41.54637803)
082191,08219,Vilassar de Mar,21,Maresme,08,Barcelona,Metropolità,2012,4,0,2.392486809,41.50238859,POINT (2.392486809 41.50238859)
082798,08279,Terrassa,40,Vallès Occidental,08,Barcelona,Metropolità,2009,233,113,2.010294804,41.56295878,POINT (2.010294804 41.56295878)
081846,08184,Rubí,40,Vallès Occidental,08,Barcelona,Metropolità,2005,61,0,2.031335058,41.49348467,POINT (2.031335058 41.49348467)
082191,08219,Vilassar de Mar,21,Maresme,08,Barcelona,Metropolità,2010,62,0,2.392486809,41.50238859,POINT (2.392486809 41.50238859)
170084,17008,Anglès,34,Selva,17,Girona,Comarques Gironines,2002,19,0,2.637779014,41.95681994,POINT (2.637779014 41.95681994)
082981,08298,Vic,24,Osona,08,Barcelona,Comarques Centrals,2009,84,63,2.254264193,41.92996761,POINT (2.254264193 41.92996761)
081249,08124,Mollet del Vallès,41,Vallès Oriental,08,Barcelona,Metropolità,2005,102,18,2.210310853,41.53541184,POINT (2.210310853 41.53541184)
081846,08184,Rubí,40,Vallès Occidental,08,Barcelona,Metropolità,2009,134,41,2.031335058,41.49348467,POINT (2.031335058 41.49348467)
430141,43014,Amposta,22,Montsià,43,Tarragona,Terres de l'Ebre,2020,0,19,0.581007048,40.71345238,POINT (0.581007048 40.71345238)
431042,43104,"Perelló, el",09,Baix Ebre,43,Tarragona,Terres de l'Ebre,2003,21,0,0.712002694,40.87496069,POINT (0.712002694 40.87496069)
081825,08182,"Pont de Vilomara i Rocafort, el",07,Bages,08,Barcelona,Comarques Centrals,2011,0,44,1.87062396,41.70006581,POINT (1.87062396 41.70006581)
430141,43014,Amposta,22,Montsià,43,Tarragona,Terres de l'Ebre,2007,35,0,0.581007048,40.71345238,POINT (0.581007048 40.71345238)
080180,08018,Balsareny,07,Bages,08,Barcelona,Comarques Centrals,2009,34,0,1.876819518,41.86321312,POINT (1.876819518 41.86321312)
431613,43161,Valls,01,Alt Camp,43,Tarragona,Camp de Tarragona,2023,0,13,1.247623975,41.28430482,POINT (1.247623975 41.28430482)
082055,08205,Sant Cugat del Vallès,40,Vallès Occidental,08,Barcelona,Metropolità,2006,265,0,2.082391608,41.46985344,POINT (2.082391608 41.46985344)
430385,43038,Cambrils,08,Baix Camp,43,Tarragona,Camp de Tarragona,2007,0,20,1.057802277,41.07103393,POINT (1.057802277 41.07103393)
082114,08211,Sant Feliu de Llobregat,11,Baix Llobregat,08,Barcelona,Metropolità,2011,43,162,2.046230144,41.38195325,POINT (2.046230144 41.38195325)
082212,08221,Sant Just Desvern,11,Baix Llobregat,08,Barcelona,Metropolità,2008,84,0,2.075560984,41.38572828,POINT (2.075560984 41.38572828)
080898,08089,Gavà,11,Baix Llobregat,08,Barcelona,Metropolità,2019,136,0,2.004774201,41.30611887,POINT (2.004774201 41.30611887)
081568,08156,Palau-solità i Plegamans,40,Vallès Occidental,08,Barcelona,Metropolità,2006,0,30,2.178421008,41.58754343,POINT (2.178421008 41.58754343)
252173,25217,Tàrrega,38,Urgell,25,Lleida,Ponent,2005,10,6,1.139054429,41.64628389,POINT (1.139054429 41.64628389)
251109,25110,Guissona,32,Segarra,25,Lleida,Ponent,2004,257,120,1.288303003,41.78464838,POINT (1.288303003 41.78464838)
170160,17016,Bàscara,02,Alt Empordà,17,Girona,Comarques Gironines,2004,1,0,2.91017634,42.15956157,POINT (2.91017634 42.15956157)
252038,25203,"Seu d'Urgell, la",04,Alt Urgell,25,Lleida,Alt Pirineu i Aran,2011,8,0,1.462430747,42.35809762,POINT (1.462430747 42.35809762)
172023,17202,Tossa de Mar,34,Selva,17,Girona,Comarques Gironines,2010,60,0,2.930836887,41.71779758,POINT (2.930836887 41.71779758)
081249,08124,Mollet del Vallès,41,Vallès Oriental,08,Barcelona,Metropolità,2020,0,35,2.210310853,41.53541184,POINT (2.210310853 41.53541184)
081252,08125,Montcada i Reixac,40,Vallès Occidental,08,Barcelona,Metropolità,2006,133,0,2.187770377,41.48579566,POINT (2.187770377 41.48579566)
431042,43104,"Perelló, el",09,Baix Ebre,43,Tarragona,Terres de l'Ebre,2004,0,12,0.712002694,40.87496069,POINT (0.712002694 40.87496069)
080734,08073,Cornellà de Llobregat,11,Baix Llobregat,08,Barcelona,Metropolità,2023,56,0,2.070159567,41.35517145,POINT (2.070159567 41.35517145)
082212,08221,Sant Just Desvern,11,Baix Llobregat,08,Barcelona,Metropolità,2010,69,0,2.075560984,41.38572828,POINT (2.075560984 41.38572828)
082270,08227,Sant Martí Sarroca,03,Alt Penedès,08,Barcelona,Penedès,2008,28,0,1.610944411,41.38531544,POINT (1.610944411 41.38531544)
082606,08260,Santa Perpètua de Mogoda,40,Vallès Occidental,08,Barcelona,Metropolità,2019,135,0,2.183444726,41.53457583,POINT (2.183444726 41.53457583)
082188,08218,Sant Joan de Vilatorrada,07,Bages,08,Barcelona,Comarques Centrals,2003,32,0,1.804848323,41.74550716,POINT (1.804848323 41.74550716)
431520,43152,"Torre de l'Espanyol, la",30,Ribera d'Ebre,43,Tarragona,Terres de l'Ebre,2008,16,0,0.624788569,41.1913854,POINT (0.624788569 41.1913854)
081265,08126,Montgat,21,Maresme,08,Barcelona,Metropolità,2021,0,62,2.278681615,41.4669452,POINT (2.278681615 41.4669452)
081666,08166,"Pobla de Lillet, la",14,Berguedà,08,Barcelona,Comarques Centrals,2005,0,12,1.974683055,42.24338043,POINT (1.974683055 42.24338043)
431482,43148,Tarragona,36,Tarragonès,43,Tarragona,Camp de Tarragona,2003,47,163,1.254358212,41.11743424,POINT (1.254358212 41.11743424)
081017,08101,"Hospitalet de Llobregat, l'",13,Barcelonès,08,Barcelona,Metropolità,2016,185,40,2.099712098,41.35945967,POINT (2.099712098 41.35945967)
251898,25189,Rosselló,33,Segrià,25,Lleida,Ponent,2004,1,0,0.596023748,41.69579487,POINT (0.596023748 41.69579487)
081705,08170,"Prats de Rei, els",06,Anoia,08,Barcelona,Comarques Centrals,2006,16,0,1.542081512,41.70553776,POINT (1.542081512 41.70553776)
170329,17032,Cadaqués,02,Alt Empordà,17,Girona,Comarques Gironines,2002,10,0,3.275849152,42.28825155,POINT (3.275849152 42.28825155)
251728,25172,Ponts,23,Noguera,25,Lleida,Ponent,2005,1,0,1.186369339,41.91533392,POINT (1.186369339 41.91533392)
082140,08214,Vilassar de Dalt,21,Maresme,08,Barcelona,Metropolità,2023,0,12,2.359477069,41.51699079,POINT (2.359477069 41.51699079)
081022,08102,Igualada,06,Anoia,08,Barcelona,Penedès,2017,5,0,1.617581375,41.57871621,POINT (1.617581375 41.57871621)
082671,08267,Sentmenat,40,Vallès Occidental,08,Barcelona,Metropolità,2010,87,0,2.136193226,41.60925884,POINT (2.136193226 41.60925884)
170890,17089,Llagostera,20,Gironès,17,Girona,Comarques Gironines,2010,0,1,2.891817464,41.82881009,POINT (2.891817464 41.82881009)
251229,25122,Linyola,27,Pla d'Urgell,25,Lleida,Ponent,2007,31,31,0.904373528,41.71041342,POINT (0.904373528 41.71041342)
081213,08121,Mataró,21,Maresme,08,Barcelona,Metropolità,2009,96,124,2.444896864,41.5398099,POINT (2.444896864 41.5398099)
170669,17066,Figueres,02,Alt Empordà,17,Girona,Comarques Gironines,2003,48,39,2.960886614,42.2672096,POINT (2.960886614 42.2672096)
250030,25003,Agramunt,38,Urgell,25,Lleida,Ponent,2003,6,0,1.098635444,41.78696984,POINT (1.098635444 41.78696984)
080121,08012,Avinyó,07,Bages,08,Barcelona,Comarques Centrals,2005,0,24,1.970760811,41.86338143,POINT (1.970760811 41.86338143)
170157,17015,Banyoles,28,Pla de l'Estany,17,Girona,Comarques Gironines,2011,62,30,2.763796776,42.11639909,POINT (2.763796776 42.11639909)
082798,08279,Terrassa,40,Vallès Occidental,08,Barcelona,Metropolità,2008,794,127,2.010294804,41.56295878,POINT (2.010294804 41.56295878)
081629,08162,"Hostalets de Pierola, els",06,Anoia,08,Barcelona,Penedès,2012,15,0,1.770752125,41.53379831,POINT (1.770752125 41.53379831)
083015,08301,Viladecans,11,Baix Llobregat,08,Barcelona,Metropolità,2022,176,0,2.019652409,41.31589677,POINT (2.019652409 41.31589677)
251497,25149,Oliana,04,Alt Urgell,25,Lleida,Alt Pirineu i Aran,2007,0,9,1.31194814,42.06615809,POINT (1.31194814 42.06615809)
170084,17008,Anglès,34,Selva,17,Girona,Comarques Gironines,2008,3,3,2.637779014,41.95681994,POINT (2.637779014 41.95681994)
081944,08194,Sant Adrià de Besòs,13,Barcelonès,08,Barcelona,Metropolità,2007,0,70,2.217787409,41.43006742,POINT (2.217787409 41.43006742)
082798,08279,Terrassa,40,Vallès Occidental,08,Barcelona,Metropolità,2006,67,183,2.010294804,41.56295878,POINT (2.010294804 41.56295878)
082299,08229,Sant Mateu de Bages,07,Bages,08,Barcelona,Comarques Centrals,2005,7,0,1.732630684,41.79675681,POINT (1.732630684 41.79675681)
171674,17167,Sant Joan de les Abadesses,31,Ripollès,17,Girona,Comarques Gironines,2008,0,14,2.284830772,42.23280805,POINT (2.284830772 42.23280805)
430957,43095,"Morell, el",36,Tarragonès,43,Tarragona,Camp de Tarragona,2007,4,0,1.208726943,41.19210803,POINT (1.208726943 41.19210803)
080863,08086,"Franqueses del Vallès, les",41,Vallès Oriental,08,Barcelona,Metropolità,2016,2,1,2.297161105,41.63630673,POINT (2.297161105 41.63630673)
252424,25242,Verdú,38,Urgell,25,Lleida,Ponent,2006,1,1,1.142859787,41.61058522,POINT (1.142859787 41.61058522)
080771,08077,Esplugues de Llobregat,11,Baix Llobregat,08,Barcelona,Metropolità,2022,132,0,2.087992375,41.37769777,POINT (2.087992375 41.37769777)
431634,43163,"Vendrell, el",12,Baix Penedès,43,Tarragona,Penedès,2007,0,90,1.53509551,41.22012232,POINT (1.53509551 41.22012232)
082515,08251,Santa Margarida i els Monjos,03,Alt Penedès,08,Barcelona,Penedès,2009,29,38,1.663058723,41.32137517,POINT (1.663058723 41.32137517)
082515,08251,Santa Margarida i els Monjos,03,Alt Penedès,08,Barcelona,Penedès,2007,78,0,1.663058723,41.32137517,POINT (1.663058723 41.32137517)
172082,17208,"Vall de Bianya, la",19,Garrotxa,17,Girona,Comarques Gironines,2002,4,0,2.45553093,42.21106657,POINT (2.45553093 42.21106657)
439076,43907,"Canonja, la",36,Tarragonès,43,Tarragona,Camp de Tarragona,2011,42,0,1.178965575,41.1229086,POINT (1.178965575 41.1229086)
081249,08124,Mollet del Vallès,41,Vallès Oriental,08,Barcelona,Metropolità,2022,0,8,2.210310853,41.53541184,POINT (2.210310853 41.53541184)
080155,08015,Badalona,13,Barcelonès,08,Barcelona,Metropolità,2020,182,55,2.247791638,41.45002603,POINT (2.247791638 41.45002603)
082114,08211,Sant Feliu de Llobregat,11,Baix Llobregat,08,Barcelona,Metropolità,2019,130,0,2.046230144,41.38195325,POINT (2.046230144 41.38195325)
082704,08270,Sitges,17,Garraf,08,Barcelona,Penedès,2003,0,45,1.811838248,41.23508519,POINT (1.811838248 41.23508519)
252347,25234,Tremp,25,Pallars Jussà,25,Lleida,Alt Pirineu i Aran,2009,10,29,0.895896972,42.16691811,POINT (0.895896972 42.16691811)
083008,08300,Viladecavalls,40,Vallès Occidental,08,Barcelona,Metropolità,2021,0,2,1.954375361,41.55533046,POINT (1.954375361 41.55533046)
082135,08213,Sant Fruitós de Bages,07,Bages,08,Barcelona,Comarques Centrals,2007,113,56,1.87327387,41.75067462,POINT (1.87327387 41.75067462)
081189,08118,"Masnou, el",21,Maresme,08,Barcelona,Metropolità,2008,20,0,2.319018119,41.47916172,POINT (2.319018119 41.47916172)
082858,08285,Torelló,24,Osona,08,Barcelona,Comarques Centrals,2020,6,0,2.260585184,42.04713193,POINT (2.260585184 42.04713193)
082917,08291,Vacarisses,40,Vallès Occidental,08,Barcelona,Metropolità,2003,1,1,1.918781001,41.60593686,POINT (1.918781001 41.60593686)
082331,08233,Sant Pere de Torelló,24,Osona,08,Barcelona,Comarques Centrals,2006,23,0,2.29610097,42.07549518,POINT (2.29610097 42.07549518)
170792,17079,Girona,20,Gironès,17,Girona,Comarques Gironines,2022,32,2,2.824865628,41.98315544,POINT (2.824865628 41.98315544)
081878,08187,Sabadell,40,Vallès Occidental,08,Barcelona,Metropolità,2022,37,4,2.108551925,41.54637803,POINT (2.108551925 41.54637803)
083015,08301,Viladecans,11,Baix Llobregat,08,Barcelona,Metropolità,2018,0,68,2.019652409,41.31589677,POINT (2.019652409 41.31589677)
082628,08262,Sant Vicenç de Castellet,07,Bages,08,Barcelona,Comarques Centrals,2004,12,0,1.863615971,41.6655524,POINT (1.863615971 41.6655524)
082819,08281,Teià,21,Maresme,08,Barcelona,Metropolità,2007,109,0,2.319824033,41.49967413,POINT (2.319824033 41.49967413)
083020,08302,Vilanova del Camí,06,Anoia,08,Barcelona,Penedès,2019,1,0,1.634199238,41.57225855,POINT (1.634199238 41.57225855)
080057,08005,"Ametlla del Vallès, l'",41,Vallès Oriental,08,Barcelona,Metropolità,2005,35,0,2.261520529,41.66939188,POINT (2.261520529 41.66939188)
171143,17114,Olot,19,Garrotxa,17,Girona,Comarques Gironines,2005,0,33,2.484354623,42.18318266,POINT (2.484354623 42.18318266)
081385,08138,Moià,42,Moianès,08,Barcelona,Comarques Centrals,2022,0,4,2.096923027,41.81286912,POINT (2.096923027 41.81286912)
170890,17089,Llagostera,20,Gironès,17,Girona,Comarques Gironines,2021,16,0,2.891817464,41.82881009,POINT (2.891817464 41.82881009)
080018,08001,Abrera,11,Baix Llobregat,08,Barcelona,Metropolità,2005,0,60,1.902237925,41.5162579,POINT (1.902237925 41.5162579)
081878,08187,Sabadell,40,Vallès Occidental,08,Barcelona,Metropolità,2020,1,22,2.108551925,41.54637803,POINT (2.108551925 41.54637803)
082212,08221,Sant Just Desvern,11,Baix Llobregat,08,Barcelona,Metropolità,2009,233,0,2.075560984,41.38572828,POINT (2.075560984 41.38572828)
250501,25050,Bellpuig,38,Urgell,25,Lleida,Ponent,2009,16,0,1.012110106,41.62565452,POINT (1.012110106 41.62565452)
431554,43155,Tortosa,09,Baix Ebre,43,Tarragona,Terres de l'Ebre,2004,147,111,0.520955976,40.810905,POINT (0.520955976 40.810905)
083073,08307,Vilanova i la Geltrú,17,Garraf,08,Barcelona,Penedès,2017,0,4,1.726180234,41.22411114,POINT (1.726180234 41.22411114)
083054,08305,Vilafranca del Penedès,03,Alt Penedès,08,Barcelona,Penedès,2012,0,6,1.697222865,41.34649761,POINT (1.697222865 41.34649761)
250030,25003,Agramunt,38,Urgell,25,Lleida,Ponent,2006,1,0,1.098635444,41.78696984,POINT (1.098635444 41.78696984)
082401,08240,Sant Sadurní d'Anoia,03,Alt Penedès,08,Barcelona,Penedès,2004,90,8,1.787300544,41.42421161,POINT (1.787300544 41.42421161)
082055,08205,Sant Cugat del Vallès,40,Vallès Occidental,08,Barcelona,Metropolità,2008,18,302,2.082391608,41.46985344,POINT (2.082391608 41.46985344)
082188,08218,Sant Joan de Vilatorrada,07,Bages,08,Barcelona,Comarques Centrals,2010,0,29,1.804848323,41.74550716,POINT (1.804848323 41.74550716)
082009,08200,Sant Boi de Llobregat,11,Baix Llobregat,08,Barcelona,Metropolità,2009,48,0,2.042704219,41.34752428,POINT (2.042704219 41.34752428)
431397,43139,Santa Coloma de Queralt,16,Conca de Barberà,43,Tarragona,Camp de Tarragona,2008,0,24,1.38330159,41.53238304,POINT (1.38330159 41.53238304)
082747,08274,Súria,07,Bages,08,Barcelona,Comarques Centrals,2003,80,60,1.753565253,41.83146668,POINT (1.753565253 41.83146668)
431362,43136,"Ràpita, la",22,Montsià,43,Tarragona,Terres de l'Ebre,2004,0,43,0.592536631,40.62026987,POINT (0.592536631 40.62026987)
082634,08263,Sant Vicenç dels Horts,11,Baix Llobregat,08,Barcelona,Metropolità,2004,1,0,2.009712625,41.39333667,POINT (2.009712625 41.39333667)
081350,08135,Montmeló,41,Vallès Oriental,08,Barcelona,Metropolità,2019,45,6,2.247898536,41.55151721,POINT (2.247898536 41.55151721)
171707,17170,Vallfogona de Ripollès,31,Ripollès,17,Girona,Comarques Gironines,2004,6,0,2.304150212,42.19728894,POINT (2.304150212 42.19728894)
082830,08283,Tona,24,Osona,08,Barcelona,Comarques Centrals,2002,0,35,2.229175918,41.85002154,POINT (2.229175918 41.85002154)
431634,43163,"Vendrell, el",12,Baix Penedès,43,Tarragona,Penedès,2004,49,0,1.53509551,41.22012232,POINT (1.53509551 41.22012232)
081944,08194,Sant Adrià de Besòs,13,Barcelonès,08,Barcelona,Metropolità,2002,35,0,2.217787409,41.43006742,POINT (2.217787409 41.43006742)
081593,08159,Parets del Vallès,41,Vallès Oriental,08,Barcelona,Metropolità,2020,0,6,2.233577244,41.57316553,POINT (2.233577244 41.57316553)
082476,08247,Santa Eulàlia de Riuprimer,24,Osona,08,Barcelona,Comarques Centrals,2003,12,0,2.188605638,41.91088985,POINT (2.188605638 41.91088985)
170669,17066,Figueres,02,Alt Empordà,17,Girona,Comarques Gironines,2006,112,0,2.960886614,42.2672096,POINT (2.960886614 42.2672096)
081017,08101,"Hospitalet de Llobregat, l'",13,Barcelonès,08,Barcelona,Metropolità,2004,32,185,2.099712098,41.35945967,POINT (2.099712098 41.35945967)
081568,08156,Palau-solità i Plegamans,40,Vallès Occidental,08,Barcelona,Metropolità,2005,30,0,2.178421008,41.58754343,POINT (2.178421008 41.58754343)
252347,25234,Tremp,25,Pallars Jussà,25,Lleida,Alt Pirineu i Aran,2004,0,18,0.895896972,42.16691811,POINT (0.895896972 42.16691811)
251109,25110,Guissona,32,Segarra,25,Lleida,Ponent,2003,28,0,1.288303003,41.78464838,POINT (1.288303003 41.78464838)
082080,08208,Sant Esteve Sesrovires,11,Baix Llobregat,08,Barcelona,Metropolità,2009,0,75,1.874365808,41.49324532,POINT (1.874365808 41.49324532)
080569,08056,Castelldefels,11,Baix Llobregat,08,Barcelona,Metropolità,2011,0,160,1.976232924,41.28026946,POINT (1.976232924 41.28026946)
430477,43047,Constantí,36,Tarragonès,43,Tarragona,Camp de Tarragona,2009,0,73,1.213727473,41.15308728,POINT (1.213727473 41.15308728)
082114,08211,Sant Feliu de Llobregat,11,Baix Llobregat,08,Barcelona,Metropolità,2020,15,26,2.046230144,41.38195325,POINT (2.046230144 41.38195325)
081136,08113,Manresa,07,Bages,08,Barcelona,Comarques Centrals,2007,168,128,1.826928753,41.72305529,POINT (1.826928753 41.72305529)
081496,08149,Olost,43,Lluçanès,08,Barcelona,Comarques Centrals,2016,0,2,2.095728143,41.98580669,POINT (2.095728143 41.98580669)
080569,08056,Castelldefels,11,Baix Llobregat,08,Barcelona,Metropolità,2003,41,21,1.976232924,41.28026946,POINT (1.976232924 41.28026946)
080673,08067,Centelles,24,Osona,08,Barcelona,Comarques Centrals,2004,12,12,2.219100119,41.79769849,POINT (2.219100119 41.79769849)
252038,25203,"Seu d'Urgell, la",04,Alt Urgell,25,Lleida,Alt Pirineu i Aran,2023,10,1,1.462430747,42.35809762,POINT (1.462430747 42.35809762)
251370,25137,Mollerussa,27,Pla d'Urgell,25,Lleida,Ponent,2008,15,14,0.894030377,41.62981069,POINT (0.894030377 41.62981069)
080898,08089,Gavà,11,Baix Llobregat,08,Barcelona,Metropolità,2009,55,64,2.004774201,41.30611887,POINT (2.004774201 41.30611887)
250334,25033,Artesa de Lleida,33,Segrià,25,Lleida,Ponent,2008,4,3,0.703394598,41.55174258,POINT (0.703394598 41.55174258)
171523,17152,Roses,02,Alt Empordà,17,Girona,Comarques Gironines,2002,3,0,3.174927346,42.26340849,POINT (3.174927346 42.26340849)
250680,25068,Castellnou de Seana,27,Pla d'Urgell,25,Lleida,Ponent,2008,38,0,0.971241769,41.64822014,POINT (0.971241769 41.64822014)
082476,08247,Santa Eulàlia de Riuprimer,24,Osona,08,Barcelona,Comarques Centrals,2005,0,8,2.188605638,41.91088985,POINT (2.188605638 41.91088985)
081691,08169,"Prat de Llobregat, el",11,Baix Llobregat,08,Barcelona,Metropolità,2013,0,78,2.093044846,41.33073627,POINT (2.093044846 41.33073627)
